Time (s)	Vds (V)	Ids (A)	Vgs (V)	Igs (A)
3.5345479999999998E+3	-1.0000000000000000E+0	-1.2892758604721170E-5	-2.0399999618530269E+0	-3.8718557249239893E-8
3.5355479999999998E+3	-1.0000000000000000E+0	-1.2111281648685690E-5	-1.9800000190734861E+0	-3.1536782074681469E-8
3.5365479999999998E+3	-1.0000000000000000E+0	-1.1278092642896810E-5	-1.9199999570846560E+0	-2.5586354368556389E-8
3.5376140000000000E+3	-1.0000000000000000E+0	-1.0396861398476179E-5	-1.8600000143051150E+0	-1.8772995602489569E-8
3.5385470000000000E+3	-1.0000000000000000E+0	-9.4379902293439955E-6	-1.7999999523162840E+0	-1.3657570185898750E-8
3.5395650000000000E+3	-1.0000000000000000E+0	-8.5175252024782822E-6	-1.7400000095367429E+0	-8.4867597394122640E-9
3.5405479999999998E+3	-1.0000000000000000E+0	-7.5491702773433636E-6	-1.6799999475479130E+0	-4.2216421469731813E-9
3.5415459999999998E+3	-1.0000000000000000E+0	-6.5860986069310457E-6	-1.6200000047683720E+0	-4.5287609773403398E-10
3.5425459999999998E+3	-1.0000000000000000E+0	-5.6503795349271968E-6	-1.5599999427795410E+0	2.5190234342886701E-9
3.5435459999999998E+3	-1.0000000000000000E+0	-4.7694456952740438E-6	-1.5000000000000000E+0	5.1547051072020622E-9
3.5445459999999998E+3	-1.0000000000000000E+0	-3.9617143556824894E-6	-1.4400000572204590E+0	7.3667885125416887E-9
3.5455479999999998E+3	-1.0000000000000000E+0	-3.2456850931339432E-6	-1.3799999952316280E+0	9.3770387010749800E-9
3.5465479999999998E+3	-1.0000000000000000E+0	-2.6281761620339239E-6	-1.3200000524520870E+0	1.1244118525155500E-8
3.5475479999999998E+3	-1.0000000000000000E+0	-2.1080029455333720E-6	-1.2599999904632571E+0	1.3121963071682790E-8
3.5485479999999998E+3	-1.0000000000000000E+0	-1.6199993524423919E-6	-1.2000000476837160E+0	1.2725078768482940E-8
3.5506509999999998E+3	-1.0000000000000000E+0	-1.2988173239136809E-6	-1.1399999856948850E+0	1.5894222826773330E-8
3.5515470000000000E+3	-1.0000000000000000E+0	-1.0321509762434291E-6	-1.0800000429153440E+0	1.8618798947045431E-8
3.5525490000000000E+3	-1.0000000000000000E+0	-8.0985631711882888E-7	-1.0199999809265139E+0	2.1134782812737278E-8
3.5536320000000001E+3	-1.0000000000000000E+0	-6.5033793816837715E-7	-9.5999997854232788E-1	2.4630571360262369E-8
3.5545479999999998E+3	-1.0000000000000000E+0	-5.1590120619948721E-7	-8.9999997615814209E-1	2.7840089344977059E-8
3.5555479999999998E+3	-1.0000000000000000E+0	-4.0608347262605088E-7	-8.3999997377395630E-1	3.0715774812506418E-8
3.5565479999999998E+3	-1.0000000000000000E+0	-3.1820928825254669E-7	-7.7999997138977051E-1	3.3476339922344778E-8
3.5575479999999998E+3	-1.0000000000000000E+0	-2.4725352432142239E-7	-7.2000002861022949E-1	3.6089243593551152E-8
3.5585459999999998E+3	-1.0000000000000000E+0	-1.8988382066709159E-7	-6.6000002622604370E-1	3.8497447008012393E-8
3.5595459999999998E+3	-1.0000000000000000E+0	-1.4394414904472799E-7	-6.0000002384185791E-1	4.0751753971335347E-8
3.5605459999999998E+3	-1.0000000000000000E+0	-1.0742282796627479E-7	-5.4000002145767212E-1	4.2835377911387702E-8
3.5615459999999998E+3	-1.0000000000000000E+0	-7.5989959213984548E-8	-4.7999998927116388E-1	4.4528306375468667E-8
3.5625639999999998E+3	-1.0000000000000000E+0	-5.6033123030374547E-8	-4.1999998688697809E-1	4.6249986951352178E-8
3.5635479999999998E+3	-1.0000000000000000E+0	-3.9171968779783128E-8	-3.6000001430511469E-1	4.7527588975526669E-8
3.5645470000000000E+3	-1.0000000000000000E+0	-2.7074646524738452E-8	-3.0000001192092901E-1	4.8511672900986007E-8
3.5655490000000000E+3	-1.0000000000000000E+0	-1.9021916486394730E-8	-2.3999999463558200E-1	4.9459874418289467E-8
3.5665479999999998E+3	-1.0000000000000000E+0	-1.4214170285242739E-8	-1.8000000715255740E-1	5.0387239269866768E-8
3.5675470000000000E+3	-1.0000000000000000E+0	-1.1762070428744659E-8	-1.1999999731779100E-1	5.1279474888588077E-8
3.5685470000000000E+3	-1.0000000000000000E+0	-1.0160779773116250E-8	-5.9999998658895493E-2	4.8108756089959570E-8
3.5703049999999998E+3	-1.0000000000000000E+0	-1.1225080420729229E-8	0.0000000000000000E+0	5.4155208317752112E-8
3.5705479999999998E+3	-1.0000000000000000E+0	-1.1522495846350010E-8	5.9999998658895493E-2	5.4157101914142913E-8
3.5715490000000000E+3	-1.0000000000000000E+0	-1.2248206004983331E-8	1.1999999731779100E-1	5.4356348755391082E-8
3.5725479999999998E+3	-1.0000000000000000E+0	-1.3164269674348359E-8	1.8000000715255740E-1	5.4227470513978908E-8
3.5735470000000000E+3	-1.0000000000000000E+0	-1.4313733309734291E-8	2.3999999463558200E-1	5.3676259881285659E-8
3.5745470000000000E+3	-1.0000000000000000E+0	-1.5746580928066581E-8	3.0000001192092901E-1	5.2838494468687707E-8
3.5755459999999998E+3	-1.0000000000000000E+0	-1.7546785358035780E-8	3.6000001430511469E-1	5.2166154063115748E-8
3.5765459999999998E+3	-1.0000000000000000E+0	-1.9842387288804278E-8	4.1999998688697809E-1	5.2250936022346650E-8
3.5775470000000000E+3	-1.0000000000000000E+0	-2.2769619079099360E-8	4.7999998927116388E-1	5.3322661841548318E-8
3.5785459999999998E+3	-1.0000000000000000E+0	-2.6417577458914820E-8	5.4000002145767212E-1	5.5274213650591257E-8
3.5795470000000000E+3	-1.0000000000000000E+0	-2.2654914388908761E-8	4.7999998927116388E-1	3.8615681319242867E-8
3.5805470000000000E+3	-1.0000000000000000E+0	-1.9109117843640891E-8	4.1999998688697809E-1	2.8348553726686990E-8
3.5815470000000000E+3	-1.0000000000000000E+0	-1.5964019439707041E-8	3.6000001430511469E-1	2.0497703090427421E-8
3.5825479999999998E+3	-1.0000000000000000E+0	-1.3227785089497960E-8	3.0000001192092901E-1	1.4246869461942421E-8
3.5835479999999998E+3	-1.0000000000000000E+0	-1.0902011737812240E-8	2.3999999463558200E-1	9.1757899056688074E-9
3.5845470000000000E+3	-1.0000000000000000E+0	-8.9545606485330609E-9	1.8000000715255740E-1	5.5169704360480409E-9
3.5856149999999998E+3	-1.0000000000000000E+0	-7.3155406177249923E-9	1.1999999731779100E-1	1.6365170329990519E-9
3.5865470000000000E+3	-1.0000000000000000E+0	-5.9136628927092261E-9	5.9999998658895493E-2	-1.1911273078979430E-9
3.5875470000000000E+3	-1.0000000000000000E+0	-4.9772741483877780E-9	0.0000000000000000E+0	-1.5140056985885049E-9
3.5898049999999998E+3	-1.0000000000000000E+0	-3.8431884341605382E-9	-5.9999998658895493E-2	-5.1865698402764337E-9
3.5905479999999998E+3	-1.0000000000000000E+0	-2.9814719582077491E-9	-1.1999999731779100E-1	-7.2251680194312939E-9
3.5915500000000002E+3	-1.0000000000000000E+0	-2.2025585799667620E-9	-1.8000000715255740E-1	-9.2347507418821806E-9
3.5925479999999998E+3	-1.0000000000000000E+0	-1.5425801747070979E-9	-2.3999999463558200E-1	-1.1215794515351259E-8
3.5935459999999998E+3	-1.0000000000000000E+0	-9.8230834577606174E-10	-3.0000001192092901E-1	-1.3192081205204429E-8
3.5945459999999998E+3	-1.0000000000000000E+0	-5.2088500179792163E-10	-3.6000001430511469E-1	-1.5200495084854989E-8
3.5955459999999998E+3	-1.0000000000000000E+0	-1.4619827570783170E-10	-4.1999998688697809E-1	-1.7173897859379391E-8
3.5965459999999998E+3	-1.0000000000000000E+0	2.2232533522514860E-11	-4.7999998927116388E-1	-1.9101070947158412E-8
3.5975470000000000E+3	-1.0000000000000000E+0	8.7654591918173707E-11	-5.4000002145767212E-1	-2.0882904294694530E-8
3.5985470000000000E+3	-1.0000000000000000E+0	-3.8409234126568492E-11	-6.0000002384185791E-1	-2.2421325240884471E-8
3.5995479999999998E+3	-1.0000000000000000E+0	-5.7351590143639441E-10	-6.6000002622604370E-1	-2.3766864032381821E-8
3.6005490000000000E+3	-1.0000000000000000E+0	-1.8199801665730320E-9	-7.2000002861022949E-1	-2.4306011425778710E-8
3.6016149999999998E+3	-1.0000000000000000E+0	-4.5362948952742954E-9	-7.7999997138977051E-1	-2.5650274793065361E-8
3.6025470000000000E+3	-1.0000000000000000E+0	-1.0078871071073079E-8	-8.3999997377395630E-1	-2.6125276164634670E-8
3.6035470000000000E+3	-1.0000000000000000E+0	-2.0830821512163311E-8	-8.9999997615814209E-1	-2.6355504445518821E-8
3.6045470000000000E+3	-1.0000000000000000E+0	-4.0728700412273611E-8	-9.5999997854232788E-1	-2.6362776850419319E-8
3.6055479999999998E+3	-1.0000000000000000E+0	-7.6163722440014680E-8	-1.0199999809265139E+0	-2.6362419802694600E-8
3.6065470000000000E+3	-1.0000000000000000E+0	-1.3944232080120861E-7	-1.0800000429153440E+0	-2.6068294189940389E-8
3.6075650000000000E+3	-1.0000000000000000E+0	-2.7426506221672748E-7	-1.1399999856948850E+0	-2.3541975480156910E-8
3.6093840000000000E+3	-1.0000000000000000E+0	-3.6566532912729599E-7	-1.2000000476837160E+0	-2.9142666946313511E-8
3.6095500000000002E+3	-1.0000000000000000E+0	-5.9098169913340826E-7	-1.2599999904632571E+0	-2.8788196715368031E-8
3.6105479999999998E+3	-1.0000000000000000E+0	-8.9107027179124998E-7	-1.3200000524520870E+0	-3.0146349416781959E-8
3.6115459999999998E+3	-1.0000000000000000E+0	-1.2943661431563671E-6	-1.3799999952316280E+0	-3.1770671427011621E-8
3.6125639999999998E+3	-1.0000000000000000E+0	-1.7826497469286551E-6	-1.4400000572204590E+0	-3.4416114402802123E-8
3.6135459999999998E+3	-1.0000000000000000E+0	-2.3908005459816199E-6	-1.5000000000000000E+0	-3.7080205572692648E-8
3.6145459999999998E+3	-1.0000000000000000E+0	-3.1054103146743732E-6	-1.5599999427795410E+0	-4.0075839535802522E-8
3.6155470000000000E+3	-1.0000000000000000E+0	-3.9151977944129612E-6	-1.6200000047683720E+0	-4.3420314455033797E-8
3.6165479999999998E+3	-1.0000000000000000E+0	-4.7959529183572158E-6	-1.6799999475479130E+0	-4.6531248187875462E-8
3.6176149999999998E+3	-1.0000000000000000E+0	-5.7281049521407113E-6	-1.7400000095367429E+0	-5.1134467327074162E-8
3.6185490000000000E+3	-1.0000000000000000E+0	-6.6847264861280564E-6	-1.7999999523162840E+0	-5.5572701995743052E-8
3.6195470000000000E+3	-1.0000000000000000E+0	-7.6502610681927763E-6	-1.8600000143051150E+0	-6.0274231827861513E-8
3.6205470000000000E+3	-1.0000000000000000E+0	-8.6060517787700519E-6	-1.9199999570846560E+0	-6.5269233573417295E-8
3.6215470000000000E+3	-1.0000000000000000E+0	-9.5455461632809602E-6	-1.9800000190734861E+0	-7.0534589724502439E-8
3.6225470000000000E+3	-1.0000000000000000E+0	-1.0486316568858459E-5	-2.0399999618530269E+0	-7.5731264814749011E-8
3.6235650000000000E+3	-1.0000000000000000E+0	-1.1348318366799500E-5	-2.0999999046325679E+0	-8.1749561786637059E-8
3.6245479999999998E+3	-1.0000000000000000E+0	-1.2212704859848600E-5	-2.1600000858306880E+0	-8.7694189687681500E-8
3.6255479999999998E+3	-1.0000000000000000E+0	-1.3057171599939471E-5	-2.2200000286102290E+0	-9.3813405044329556E-8
3.6265500000000002E+3	-1.0000000000000000E+0	-1.3865995242667850E-5	-2.2799999713897710E+0	-1.0205995693013390E-7
3.6275650000000000E+3	-1.0000000000000000E+0	-1.4724230823048860E-5	-2.3399999141693120E+0	-1.0562157370941350E-7
3.6289540000000002E+3	-1.0000000000000000E+0	-1.5421162970596921E-5	-2.4000000953674321E+0	-1.1456072002147270E-7
3.6295459999999998E+3	-1.0000000000000000E+0	-1.6157304344233129E-5	-2.4600000381469731E+0	-1.2159789264387650E-7
3.6305479999999998E+3	-1.0000000000000000E+0	-1.6857480659382421E-5	-2.5199999809265141E+0	-1.2927817749641690E-7
3.6315459999999998E+3	-1.0000000000000000E+0	-1.6790854715509340E-5	-2.4600000381469731E+0	-1.0908913594676049E-7
3.6325470000000000E+3	-1.0000000000000000E+0	-1.6425239664386030E-5	-2.4000000953674321E+0	-9.4172264653025195E-8
3.6336320000000001E+3	-1.0000000000000000E+0	-1.5997195077943619E-5	-2.3399999141693120E+0	-8.3654121851850504E-8
3.6345479999999998E+3	-1.0000000000000000E+0	-1.5500891095143739E-5	-2.2799999713897710E+0	-7.3150232537955162E-8
3.6355490000000000E+3	-1.0000000000000000E+0	-1.4945197108318100E-5	-2.2200000286102290E+0	-6.3459602017701400E-8
3.6365479999999998E+3	-1.0000000000000000E+0	-1.4323770301416520E-5	-2.1600000858306880E+0	-5.4544532446243472E-8
3.6375470000000000E+3	-1.0000000000000000E+0	-1.3645993931277189E-5	-2.0999999046325679E+0	-4.6286309896004241E-8
3.6385479999999998E+3	-1.0000000000000000E+0	-1.2907969903608320E-5	-2.0399999618530269E+0	-3.8655390000030820E-8
3.6395479999999998E+3	-1.0000000000000000E+0	-1.2120794963266230E-5	-1.9800000190734861E+0	-3.1529356903092782E-8
3.6405479999999998E+3	-1.0000000000000000E+0	-1.1283731510047801E-5	-1.9199999570846560E+0	-2.4889756033985580E-8
3.6415470000000000E+3	-1.0000000000000000E+0	-1.0402404768683480E-5	-1.8600000143051150E+0	-1.8862676753883530E-8
3.6425479999999998E+3	-1.0000000000000000E+0	-9.4133592938305810E-6	-1.7999999523162840E+0	-1.4066744213891980E-8
3.6435830000000001E+3	-1.0000000000000000E+0	-8.5291740106185898E-6	-1.7400000095367429E+0	-8.5230347224296565E-9
3.6445470000000000E+3	-1.0000000000000000E+0	-7.5604639278026298E-6	-1.6799999475479130E+0	-4.3360470769471249E-9
3.6455479999999998E+3	-1.0000000000000000E+0	-6.5999388425552752E-6	-1.6200000047683720E+0	-5.2962301211323392E-10
3.6465459999999998E+3	-1.0000000000000000E+0	-5.6830381254258100E-6	-1.5599999427795410E+0	1.0783910431300110E-9
3.6485270000000000E+3	-1.0000000000000000E+0	-4.8202573452726938E-6	-1.5000000000000000E+0	3.5720943980521720E-9
3.6496129999999998E+3	-1.0000000000000000E+0	-4.0125355553755071E-6	-1.4400000572204590E+0	6.7831038563781476E-9
3.6505470000000000E+3	-1.0000000000000000E+0	-3.2904385989240841E-6	-1.3799999952316280E+0	8.9271070535801300E-9
3.6515470000000000E+3	-1.0000000000000000E+0	-2.6657246507966188E-6	-1.3200000524520870E+0	1.0856843424278400E-8
3.6525479999999998E+3	-1.0000000000000000E+0	-2.1371649836510191E-6	-1.2599999904632571E+0	1.2765562829031299E-8
3.6535490000000000E+3	-1.0000000000000000E+0	-1.7031526340360870E-6	-1.2000000476837160E+0	1.4814293791687310E-8
3.6545470000000000E+3	-1.0000000000000000E+0	-1.3515996215573980E-6	-1.1399999856948850E+0	1.7024982312818789E-8
3.6555470000000000E+3	-1.0000000000000000E+0	-1.0718416660893131E-6	-1.0800000429153440E+0	1.9484794222535129E-8
3.6565470000000000E+3	-1.0000000000000000E+0	-8.4717987647309201E-7	-1.0199999809265139E+0	2.1971214181348841E-8
3.6575650000000000E+3	-1.0000000000000000E+0	-6.7491413346942864E-7	-9.5999997854232788E-1	2.5125574509843321E-8
3.6585479999999998E+3	-1.0000000000000000E+0	-5.3484842510442832E-7	-8.9999997615814209E-1	2.8039730537443571E-8
3.6595479999999998E+3	-1.0000000000000000E+0	-4.2206525563415198E-7	-8.3999997377395630E-1	3.0903613890131958E-8
3.6605479999999998E+3	-1.0000000000000000E+0	-3.3074854854930891E-7	-7.7999997138977051E-1	3.3613467564919119E-8
3.6615479999999998E+3	-1.0000000000000000E+0	-2.5692273197819299E-7	-7.2000002861022949E-1	3.6143124049203827E-8
3.6625479999999998E+3	-1.0000000000000000E+0	-1.9754719460252090E-7	-6.6000002622604370E-1	3.8530327373109692E-8
3.6635459999999998E+3	-1.0000000000000000E+0	-1.4996469133166099E-7	-6.0000002384185791E-1	4.0756749086767741E-8
3.6645459999999998E+3	-1.0000000000000000E+0	-1.1224126694742150E-7	-5.4000002145767212E-1	4.2413855538825367E-8
3.6656129999999998E+3	-1.0000000000000000E+0	-7.9795889007527876E-8	-4.7999998927116388E-1	4.4478071004050428E-8
3.6665630000000001E+3	-1.0000000000000000E+0	-5.4137540672627438E-8	-4.1999998688697809E-1	4.3711949615499179E-8
3.6680970000000002E+3	-1.0000000000000000E+0	-4.2018402979238090E-8	-3.6000001430511469E-1	4.8282981168767953E-8
3.6685470000000000E+3	-1.0000000000000000E+0	-2.8995836842682369E-8	-3.0000001192092901E-1	4.8880281156016281E-8
3.6695479999999998E+3	-1.0000000000000000E+0	-2.0308291936999009E-8	-2.3999999463558200E-1	4.9645674238263382E-8
3.6705490000000000E+3	-1.0000000000000000E+0	-1.5023315924622690E-8	-1.8000000715255740E-1	5.0486516300907169E-8
3.6715490000000000E+3	-1.0000000000000000E+0	-1.2243163816094690E-8	-1.1999999731779100E-1	5.1346908946925402E-8
3.6725470000000000E+3	-1.0000000000000000E+0	-1.1132859967233341E-8	-5.9999998658895493E-2	5.2138435790993747E-8
3.6735470000000000E+3	-1.0000000000000000E+0	-1.1021280776901680E-8	0.0000000000000000E+0	5.2876650613598031E-8
3.6745470000000000E+3	-1.0000000000000000E+0	-1.1443042957637320E-8	5.9999998658895493E-2	5.3453170778539061E-8
3.6755479999999998E+3	-1.0000000000000000E+0	-1.2166083251941019E-8	1.1999999731779100E-1	5.3806878952400439E-8
3.6765470000000000E+3	-1.0000000000000000E+0	-1.3072323667984160E-8	1.8000000715255740E-1	5.3728260951402262E-8
3.6775479999999998E+3	-1.0000000000000000E+0	-1.4195382647130829E-8	2.3999999463558200E-1	5.3224624707581818E-8
3.6785470000000000E+3	-1.0000000000000000E+0	-1.5605616354719128E-8	3.0000001192092901E-1	5.2417611584587582E-8
3.6795470000000000E+3	-1.0000000000000000E+0	-1.7397976392885539E-8	3.6000001430511469E-1	5.1786567922817987E-8
3.6805479999999998E+3	-1.0000000000000000E+0	-1.9675933771168271E-8	4.1999998688697809E-1	5.1428997949187760E-8
3.6816129999999998E+3	-1.0000000000000000E+0	-2.2571933655513021E-8	4.7999998927116388E-1	5.2996064425769873E-8
3.6825470000000000E+3	-1.0000000000000000E+0	-2.6184178381072339E-8	5.4000002145767212E-1	5.4974414354091998E-8
3.6835459999999998E+3	-1.0000000000000000E+0	-2.2478937822256739E-8	4.7999998927116388E-1	3.8461770657249872E-8
3.6845470000000000E+3	-1.0000000000000000E+0	-1.8974327886667200E-8	4.1999998688697809E-1	2.8271484708852771E-8
3.6855470000000000E+3	-1.0000000000000000E+0	-1.5852558377105200E-8	3.6000001430511469E-1	1.9556164687628549E-8
3.6876700000000001E+3	-1.0000000000000000E+0	-1.3082313898848950E-8	3.0000001192092901E-1	1.3175249335972691E-8
3.6885479999999998E+3	-1.0000000000000000E+0	-1.0738897771034320E-8	2.3999999463558200E-1	8.3143829598952834E-9
3.6895490000000000E+3	-1.0000000000000000E+0	-8.7721829800102568E-9	1.8000000715255740E-1	4.3032168939305393E-9
3.6905470000000000E+3	-1.0000000000000000E+0	-7.2676660245463154E-9	1.1999999731779100E-1	1.0054111987400920E-9
3.6915470000000000E+3	-1.0000000000000000E+0	-5.7394147212619373E-9	5.9999998658895493E-2	-1.7143368946648250E-9
3.6925470000000000E+3	-1.0000000000000000E+0	-4.5815586879882630E-9	0.0000000000000000E+0	-4.0241481258362910E-9
3.6935479999999998E+3	-1.0000000000000000E+0	-3.5982012924762330E-9	-5.9999998658895493E-2	-6.1005591689422536E-9
3.6945470000000000E+3	-1.0000000000000000E+0	-2.7635456145702619E-9	-1.1999999731779100E-1	-7.9789517215544947E-9
3.6955479999999998E+3	-1.0000000000000000E+0	-2.0391821564658130E-9	-1.8000000715255740E-1	-9.8094705691664785E-9
3.6965470000000000E+3	-1.0000000000000000E+0	-1.4144778681668411E-9	-2.3999999463558200E-1	-1.1101675134739249E-8
3.6976149999999998E+3	-1.0000000000000000E+0	-8.8893176153348463E-10	-3.0000001192092901E-1	-1.3554108058144720E-8
3.6985459999999998E+3	-1.0000000000000000E+0	-4.5915843349675361E-10	-3.6000001430511469E-1	-1.5494180161113039E-8
3.6995459999999998E+3	-1.0000000000000000E+0	-1.0429621055685350E-10	-4.1999998688697809E-1	-1.7411053931937200E-8
3.7005459999999998E+3	-1.0000000000000000E+0	6.0832498760543530E-11	-4.7999998927116388E-1	-1.9318735056117479E-8
3.7015459999999998E+3	-1.0000000000000000E+0	1.0118484522481100E-10	-5.4000002145767212E-1	-2.1035313935158228E-8
3.7025470000000000E+3	-1.0000000000000000E+0	-4.8220157033984628E-11	-6.0000002384185791E-1	-2.2554505818561669E-8
3.7035470000000000E+3	-1.0000000000000000E+0	-6.2412025547686767E-10	-6.6000002622604370E-1	-2.3873889531955680E-8
3.7045479999999998E+3	-1.0000000000000000E+0	-1.9462109701606782E-9	-7.2000002861022949E-1	-2.4933802578175349E-8
3.7055479999999998E+3	-1.0000000000000000E+0	-5.8369158395521481E-9	-7.7999997138977051E-1	-2.3255383396758589E-8
3.7072469999999998E+3	-1.0000000000000000E+0	-9.5291499135896629E-9	-8.3999997377395630E-1	-2.7883649167392829E-8
3.7075470000000000E+3	-1.0000000000000000E+0	-2.0589054017250419E-8	-8.9999997615814209E-1	-2.7067912355960288E-8
3.7085490000000000E+3	-1.0000000000000000E+0	-4.0413510760117788E-8	-9.5999997854232788E-1	-2.6896000093756811E-8
3.7095470000000000E+3	-1.0000000000000000E+0	-7.5626836348874349E-8	-1.0199999809265139E+0	-2.6743091297021241E-8
3.7105479999999998E+3	-1.0000000000000000E+0	-1.3871013493371720E-7	-1.0800000429153440E+0	-2.6424789467682789E-8
3.7115639999999998E+3	-1.0000000000000000E+0	-2.3332678722454150E-7	-1.1399999856948850E+0	-2.6754415571872411E-8
3.7125479999999998E+3	-1.0000000000000000E+0	-3.8336514762704610E-7	-1.2000000476837160E+0	-2.6701641786530669E-8
3.7136140000000000E+3	-1.0000000000000000E+0	-6.0130167867100681E-7	-1.2599999904632571E+0	-2.8275966457158571E-8
3.7145479999999998E+3	-1.0000000000000000E+0	-9.0139832309432677E-7	-1.3200000524520870E+0	-2.9833543635504611E-8
3.7155479999999998E+3	-1.0000000000000000E+0	-1.3035130450589350E-6	-1.3799999952316280E+0	-3.1591294913368977E-8
3.7165630000000001E+3	-1.0000000000000000E+0	-1.8064998812405970E-6	-1.4400000572204590E+0	-3.3904875351709052E-8
3.7175659999999998E+3	-1.0000000000000000E+0	-2.4008522814256139E-6	-1.5000000000000000E+0	-3.6923253787790600E-8
3.7185459999999998E+3	-1.0000000000000000E+0	-3.1186018532025632E-6	-1.5599999427795410E+0	-3.9919711980473949E-8
3.7195470000000000E+3	-1.0000000000000000E+0	-3.9262840800802223E-6	-1.6200000047683720E+0	-4.3260087068119901E-8
3.7205470000000000E+3	-1.0000000000000000E+0	-4.8103925109899137E-6	-1.6799999475479130E+0	-4.6947420173637511E-8
3.7215470000000000E+3	-1.0000000000000000E+0	-5.7455049500276800E-6	-1.7400000095367429E+0	-5.0929273243127682E-8
3.7225479999999998E+3	-1.0000000000000000E+0	-6.7064579525322188E-6	-1.7999999523162840E+0	-5.5318810865401247E-8
3.7235470000000000E+3	-1.0000000000000000E+0	-7.6748228821088560E-6	-1.8600000143051150E+0	-6.0006556168445968E-8
3.7245470000000000E+3	-1.0000000000000000E+0	-9.0293442553956993E-6	-1.9199999570846560E+0	-5.7955979571033822E-8
3.7267100000000000E+3	-1.0000000000000000E+0	-9.7381998784840107E-6	-1.9800000190734861E+0	-6.6955301747384510E-8
3.7275479999999998E+3	-1.0000000000000000E+0	-1.0682606443879189E-5	-2.0399999618530269E+0	-7.2852039068038721E-8
3.7285650000000000E+3	-1.0000000000000000E+0	-1.1542355423443951E-5	-2.0999999046325679E+0	-7.8649762258464761E-8
3.7296140000000000E+3	-1.0000000000000000E+0	-1.2405406778270839E-5	-2.1600000858306880E+0	-8.5513462977360177E-8
3.7305470000000000E+3	-1.0000000000000000E+0	-1.3240480257081799E-5	-2.2200000286102290E+0	-9.1906812826891837E-8
3.7315470000000000E+3	-1.0000000000000000E+0	-1.4056002328288740E-5	-2.2799999713897710E+0	-9.8461974573638144E-8
3.7325479999999998E+3	-1.0000000000000000E+0	-1.4837192793493161E-5	-2.3399999141693120E+0	-1.0696959407141550E-7
3.7335630000000001E+3	-1.0000000000000000E+0	-1.5597343008266759E-5	-2.4000000953674321E+0	-1.1241781550097580E-7
3.7345459999999998E+3	-1.0000000000000000E+0	-1.6338526620529589E-5	-2.4600000381469731E+0	-1.1970031721375560E-7
3.7355459999999998E+3	-1.0000000000000000E+0	-1.7053902411134910E-5	-2.5199999809265141E+0	-1.2733400467368480E-7
3.7365459999999998E+3	-1.0000000000000000E+0	-1.6993855751934461E-5	-2.4600000381469731E+0	-1.0741603517772090E-7
3.7375470000000000E+3	-1.0000000000000000E+0	-1.6612970284768380E-5	-2.4000000953674321E+0	-9.2134882834216114E-8
3.7385639999999998E+3	-1.0000000000000000E+0	-1.6181826140382331E-5	-2.3399999141693120E+0	-8.2204380191797099E-8
3.7395479999999998E+3	-1.0000000000000000E+0	-1.5690111467847601E-5	-2.2799999713897710E+0	-7.2203626189093484E-8
3.7405500000000002E+3	-1.0000000000000000E+0	-1.5138613889575939E-5	-2.2200000286102290E+0	-6.2369942099849140E-8
3.7415479999999998E+3	-1.0000000000000000E+0	-1.4515101611323191E-5	-2.1600000858306880E+0	-5.3623498530441793E-8
3.7425490000000000E+3	-1.0000000000000000E+0	-1.3872408089810049E-5	-2.0999999046325679E+0	-4.5692754468973362E-8
3.7437489999999998E+3	-1.0000000000000000E+0	-1.3084387319395320E-5	-2.0399999618530269E+0	-3.7793839169353298E-8
3.7445490000000000E+3	-1.0000000000000000E+0	-1.2425792192516379E-5	-1.9800000190734861E+0	-3.2384132708784818E-8
3.7465670000000000E+3	-1.0000000000000000E+0	-1.1574589734664190E-5	-1.9199999570846560E+0	-2.4751127369881939E-8
3.7475490000000000E+3	-1.0000000000000000E+0	-1.0644364010659050E-5	-1.8600000143051150E+0	-1.8735539342173979E-8
3.7485560000000000E+3	-1.0000000000000000E+0	-9.6621024567866698E-6	-1.7999999523162840E+0	-1.3433730572387500E-8
3.7495670000000000E+3	-1.0000000000000000E+0	-8.7133321358123794E-6	-1.7400000095367429E+0	-8.3054070287857939E-9
3.7505529999999999E+3	-1.0000000000000000E+0	-7.7277791206142865E-6	-1.6799999475479130E+0	-4.0089607189486287E-9
3.7515459999999998E+3	-1.0000000000000000E+0	-6.7381656663201284E-6	-1.6200000047683720E+0	-3.4134386983630799E-10
3.7525479999999998E+3	-1.0000000000000000E+0	-5.7823845054372214E-6	-1.5599999427795410E+0	2.6140452025202880E-9
3.7535490000000000E+3	-1.0000000000000000E+0	-4.8855004024517257E-6	-1.5000000000000000E+0	5.2637698644275588E-9
3.7545470000000000E+3	-1.0000000000000000E+0	-4.0614199861011002E-6	-1.4400000572204590E+0	7.4887154255520727E-9
3.7555479999999998E+3	-1.0000000000000000E+0	-3.3314488518954022E-6	-1.3799999952316280E+0	9.4688772378503927E-9
3.7565479999999998E+3	-1.0000000000000000E+0	-2.6928375973511720E-6	-1.3200000524520870E+0	1.1062157412311540E-8
3.7576329999999998E+3	-1.0000000000000000E+0	-2.1722280507674441E-6	-1.2599999904632571E+0	1.3271212573329191E-8
3.7585479999999998E+3	-1.0000000000000000E+0	-1.7314147271463300E-6	-1.2000000476837160E+0	1.5188252433517849E-8
3.7595490000000000E+3	-1.0000000000000000E+0	-1.3688754734175750E-6	-1.1399999856948850E+0	1.7004847308044191E-8
