Time (s),Vds (V),IDS,VG,IGS,cycle_id,diff_VG,direction,log_IDS
909.548,-1.0,1.006931051961146e-05,-2.099999904632568,-4.248260410122384e-08,8,0.06000018119812012,volta,-4.997000266067996
910.548,-1.0,9.47762146097375e-06,-2.039999961853027,-3.584306185189234e-08,8,0.059999942779541016,volta,-5.02330064114129
911.565,-1.0,8.91262516233837e-06,-1.980000019073486,-2.9344462859626216e-08,8,0.059999942779540794,volta,-5.049994358185664
912.548,-1.0,8.289927791338414e-06,-1.919999957084656,-2.356580530715746e-08,8,0.06000006198883012,volta,-5.081449252315812
913.547,-1.0,7.633138920937199e-06,-1.8600000143051152,-1.8211567365256087e-08,8,0.059999942779540794,volta,-5.117296833511574
914.548,-1.0,6.941516403458081e-06,-1.799999952316284,-1.3334966020295272e-08,8,0.06000006198883123,volta,-5.158545645724435
915.546,-1.0,6.226117420737864e-06,-1.7400000095367427,-9.015726831762546e-09,8,0.05999994277954124,volta,-5.205782693049963
916.546,-1.0,5.504755790752824e-06,-1.679999947547913,-5.22209431252918e-09,8,0.06000006198882968,volta,-5.259261943010304
917.547,-1.0,4.794540473085362e-06,-1.620000004768372,-1.869237431506576e-09,8,0.059999942779541016,volta,-5.319253010926431
918.546,-1.0,4.107432232558494e-06,-1.559999942779541,4.441619017026e-10,8,0.06000006198883101,volta,-5.38642959314395
919.614,-1.0,3.461240339674987e-06,-1.5,3.514647461955178e-09,8,0.059999942779541016,volta,-5.460768243360981
920.547,-1.0,2.872410959753324e-06,-1.440000057220459,5.60804602756093e-09,8,0.059999942779541016,volta,-5.541753424880632
921.548,-1.0,2.321554347872734e-06,-1.379999995231628,6.0185434413995145e-09,8,0.06000006198883101,volta,-5.634221144991581
923.453,-1.0,1.8871259044317408e-06,-1.320000052452087,8.162975184689003e-09,8,0.059999942779541016,volta,-5.724199123801223
924.547,-1.0,1.515303779342503e-06,-1.2599999904632573,1.02193835616049e-08,8,0.06000006198882968,volta,-5.819500293586079
925.549,-1.0,1.207200284625287e-06,-1.200000047683716,1.219765000115558e-08,8,0.05999994277954124,volta,-5.918220670837522
926.547,-1.0,9.515218835076666e-07,-1.139999985694885,1.405268967857864e-08,8,0.06000006198883101,volta,-6.021581219171668
927.565,-1.0,7.551496992164175e-07,-1.080000042915344,1.655138781586629e-08,8,0.059999942779541016,volta,-6.121966946252748
928.547,-1.0,5.969480412204575e-07,-1.019999980926514,1.8989277705827593e-08,8,0.06000006198883012,volta,-6.224063468524346
929.547,-1.0,4.7165573846541525e-07,-0.959999978542328,2.162371970371169e-08,8,0.0600000023841859,volta,-6.326374877288646
930.547,-1.0,3.7181627021709573e-07,-0.8999999761581422,2.424712164383891e-08,8,0.06000000238418579,volta,-6.429671609962451
931.547,-1.0,2.916163168720232e-07,-0.8399999737739563,2.685929523238428e-08,8,0.0600000023841859,volta,-6.535188179499377
932.548,-1.0,2.2694695189784403e-07,-0.7799999713897705,2.9385937239112536e-08,8,0.06000000238418579,volta,-6.6440756458483685
933.546,-1.0,1.7447005973281193e-07,-0.7200000286102295,3.173893858843257e-08,8,0.059999942779541016,volta,-6.75827909024323
934.546,-1.0,1.323410288023297e-07,-0.6600000262260437,3.361666145451636e-08,8,0.06000000238418579,volta,-6.878305493529222
935.613,-1.0,9.594376138011283e-08,-0.6000000238418579,3.585760666169336e-08,8,0.06000000238418579,volta,-7.017983259451463
936.5630000000002,-1.0,7.26315150245682e-08,-0.5400000214576721,3.784201041412416e-08,8,0.06000000238418579,volta,-7.138874896772825
937.547,-1.0,5.166734595718481e-08,-0.47999998927116394,3.977301332724892e-08,8,0.06000003218650818,volta,-7.286783846674836
938.548,-1.0,3.605676823781323e-08,-0.4199999868869781,4.12863734311486e-08,8,0.060000002384185847,volta,-7.443013201612009
939.548,-1.0,2.461382209162366e-08,-0.3600000143051147,4.252088103839924e-08,8,0.0599999725818634,volta,-7.608820942801984
940.549,-1.0,1.664521676048025e-08,-0.300000011920929,4.3541323435647434e-08,8,0.06000000238418568,volta,-7.778710544918998
941.547,-1.0,1.045446396119587e-08,-0.239999994635582,4.198356862161745e-08,8,0.06000001728534701,volta,-7.980698230150264
943.061,-1.0,9.432912229101474e-09,-0.1800000071525574,4.570398459691205e-08,8,0.0599999874830246,volta,-8.025354206544447
943.547,-1.0,8.216106905933884e-09,-0.119999997317791,4.61440201604546e-08,8,0.0600000098347664,volta,-8.085333918442533
944.549,-1.0,8.367943671316878e-09,-0.059999998658895486,4.6854353286107646e-08,8,0.05999999865889551,volta,-8.077381251913534
945.548,-1.0,9.073233719902872e-09,0.0,4.751398563485054e-08,8,0.059999998658895486,volta,-8.042237901868583
946.547,-1.0,9.928131206038415e-09,0.059999998658895486,4.812279996713186e-08,8,0.059999998658895486,volta,-8.003132492016785
947.548,-1.0,1.076984457171193e-08,0.119999997317791,4.864305225282806e-08,8,0.05999999865889551,volta,-7.967790564309718
948.547,-1.0,1.1672604216528272e-08,0.1800000071525574,4.884970294938284e-08,8,0.0600000098347664,volta,-7.932832239867827
949.548,-1.0,1.2670004601034181e-08,0.239999994635582,4.874160453027798e-08,8,0.0599999874830246,volta,-7.897223227405163
950.546,-1.0,1.384198711207318e-08,0.300000011920929,4.7786905099656e-08,8,0.06000001728534701,volta,-7.858801559455768
951.613,-1.0,1.530264626126154e-08,0.3600000143051147,4.768270400745678e-08,8,0.06000000238418568,volta,-7.815233460862904
952.547,-1.0,1.715266684243488e-08,0.4199999868869781,4.754861748779149e-08,8,0.0599999725818634,volta,-7.765668347637965
953.546,-1.0,1.9476496859738287e-08,0.47999998927116394,4.807592546285377e-08,8,0.060000002384185847,volta,-7.710489154813646
954.547,-1.0,2.2394729626284967e-08,0.5400000214576721,4.9372495425359375e-08,8,0.06000003218650818,volta,-7.649854176466505
1008.548,-1.0,1.28420942928642e-05,-2.4600000381469727,-9.501016506874291e-08,9,0.05999994277954146,volta,-4.891364145607792
1009.565,-1.0,1.255047300219303e-05,-2.400000095367432,-8.521454475385326e-08,9,0.05999994277954057,volta,-4.901339906185227
1010.547,-1.0,1.2211357898195272e-05,-2.339999914169312,-7.50888489164936e-08,9,0.06000018119812012,volta,-4.9132360399942465
1011.548,-1.0,1.1830007679236592e-05,-2.2799999713897714,-6.586448364487296e-08,9,0.05999994277954057,volta,-4.92701497345753
1012.547,-1.0,1.140160566137638e-05,-2.2200000286102286,-5.7385111773555764e-08,9,0.05999994277954279,volta,-4.943033983683563
1013.547,-1.0,1.0926580216619188e-05,-2.160000085830688,-4.958372201713246e-08,9,0.05999994277954057,volta,-4.96151574156759
1014.547,-1.0,1.039460858009988e-05,-2.099999904632568,-4.290150457109121e-08,9,0.06000018119812012,volta,-4.983191859839322
1015.614,-1.0,9.801495252759198e-06,-2.039999961853027,-3.584020191738091e-08,9,0.059999942779541016,volta,-5.008707666094521
1016.565,-1.0,9.220266292686574e-06,-1.980000019073486,-2.93569684117756e-08,9,0.059999942779540794,volta,-5.035256535803823
1017.548,-1.0,8.57654322317103e-06,-1.919999957084656,-2.3553717198865336e-08,9,0.06000006198883012,volta,-5.066687719331095
1018.547,-1.0,7.893602742115036e-06,-1.8600000143051152,-1.82604669163311e-08,9,0.059999942779540794,volta,-5.102724733938553
1019.548,-1.0,7.274865765793949e-06,-1.799999952316284,-1.4186966268425752e-08,9,0.06000006198883123,volta,-5.13817501577337
1021.427,-1.0,6.547938482981408e-06,-1.7400000095367427,-9.638703168945993e-09,9,0.05999994277954124,volta,-5.183895409380319
1022.548,-1.0,5.798523488920182e-06,-1.679999947547913,-5.59966562008185e-09,9,0.06000006198882968,volta,-5.236682579238594
1023.548,-1.0,5.058437636762392e-06,-1.620000004768372,-2.0694612690164145e-09,9,0.059999942779541016,volta,-5.29598359986133
1024.546,-1.0,4.339717634138651e-06,-1.559999942779541,8.592009881347451e-10,9,0.06000006198883101,volta,-5.362538527152204
1025.547,-1.0,3.6640833513956754e-06,-1.5,3.3753990713591967e-09,9,0.059999942779541016,volta,-5.436034655462849
1026.548,-1.0,3.049764472962124e-06,-1.440000057220459,5.586171081262136e-09,9,0.059999942779541016,volta,-5.515733699027816
1027.547,-1.0,2.501770268281689e-06,-1.379999995231628,7.502150900506876e-09,9,0.06000006198883101,volta,-5.601752573059193
1028.548,-1.0,2.0270024378987728e-06,-1.320000052452087,9.283637858459315e-09,9,0.059999942779541016,volta,-5.6931457289757885
1029.548,-1.0,1.6260241864074487e-06,-1.2599999904632573,1.102397462204863e-08,9,0.06000006198882968,volta,-5.788872998751071
1030.548,-1.0,1.294706976295856e-06,-1.200000047683716,1.239008895481675e-08,9,0.05999994277954124,volta,-5.887828511874272
1031.614,-1.0,1.0268652204104e-06,-1.139999985694885,1.477865030352632e-08,9,0.06000006198883101,volta,-5.988486555305609
1032.547,-1.0,8.094712597994659e-07,-1.080000042915344,1.671707572370451e-08,9,0.059999942779541016,volta,-6.0917985662213905
1033.565,-1.0,6.442406288442726e-07,-1.019999980926514,1.9292260233783047e-08,9,0.06000006198883012,volta,-6.1909518899999085
1034.548,-1.0,5.100544626657211e-07,-0.959999978542328,2.188593128948924e-08,9,0.0600000023841859,volta,-6.292383448270016
1035.547,-1.0,4.0313159388460923e-07,-0.8999999761581422,2.4484538840852114e-08,9,0.06000000238418579,volta,-6.394553164357327
1036.547,-1.0,3.1721771165393875e-07,-0.8399999737739563,2.705382051715333e-08,9,0.0600000023841859,volta,-6.498642572114756
1037.548,-1.0,2.4768007733655395e-07,-0.7799999713897705,2.953386335491359e-08,9,0.06000000238418579,volta,-6.606108925391447
1038.548,-1.0,1.914205540742842e-07,-0.7200000286102295,3.187923525160841e-08,9,0.059999942779541016,volta,-6.718011431022207
1039.547,-1.0,1.3907563811699222e-07,-0.6600000262260437,3.248126390076322e-08,9,0.06000000238418579,volta,-6.856748938720927
1041.037,-1.0,1.106801050809736e-07,-0.6000000238418579,3.672983694968934e-08,9,0.06000000238418579,volta,-6.955930437206679
1041.546,-1.0,7.896787224126455e-08,-0.5400000214576721,3.8250934863981456e-08,9,0.06000000238418579,volta,-7.102549563725913
1042.565,-1.0,5.875047648373766e-08,-0.47999998927116394,4.004340325991507e-08,9,0.06000003218650818,volta,-7.230988606785267
1043.547,-1.0,4.1313267473697124e-08,-0.4199999868869781,4.147368670714968e-08,9,0.060000002384185847,volta,-7.383910455236954
1044.548,-1.0,2.8356170744814335e-08,-0.3600000143051147,4.266041742084781e-08,9,0.0599999725818634,volta,-7.5473524172365165
1045.548,-1.0,1.921644177116377e-08,-0.300000011920929,4.3608750388557376e-08,9,0.06000000238418568,volta,-7.716327025731483
1046.547,-1.0,1.335761545817604e-08,-0.239999994635582,4.396989439214849e-08,9,0.06000001728534701,volta,-7.8742710632515855
1047.613,-1.0,1.01063015733871e-08,-0.1800000071525574,4.5109178614666234e-08,9,0.0599999874830246,volta,-7.995407746499156
1048.547,-1.0,8.719909239118806e-09,-0.119999997317791,4.582319235169052e-08,9,0.0600000098347664,volta,-8.059488035383374
1049.548,-1.0,8.525526951075333e-09,-0.059999998658895486,4.654221541500192e-08,9,0.05999999865889551,volta,-8.069278768362258
1050.548,-1.0,8.968889630978083e-09,0.0,4.724531166289125e-08,9,0.059999998658895486,volta,-8.047261320276785
1051.548,-1.0,9.707808779069181e-09,0.059999998658895486,4.78788244606676e-08,9,0.059999998658895486,volta,-8.012878786832582
1052.548,-1.0,1.054228526697898e-08,0.119999997317791,4.837539080426723e-08,9,0.05999999865889551,volta,-7.977065236252475
1053.547,-1.0,1.144584427237305e-08,0.1800000071525574,4.8577309286201846e-08,9,0.0600000098347664,volta,-7.941352167226262
1054.547,-1.0,1.242390901268209e-08,0.239999994635582,4.844373435730631e-08,9,0.0599999874830246,volta,-7.905741737852162
1055.546,-1.0,1.360356804980256e-08,0.300000011920929,4.795868591145336e-08,9,0.06000001728534701,volta,-7.866347166548598
1056.546,-1.0,1.506860236588636e-08,0.3600000143051147,4.742913262134607e-08,9,0.06000000238418568,volta,-7.821927027242883
1057.546,-1.0,1.690901463291539e-08,0.4199999868869781,4.7323013063760306e-08,9,0.0599999725818634,volta,-7.7718817000282945
1058.546,-1.0,1.934260218661166e-08,0.47999998927116394,4.35096865203377e-08,9,0.060000002384185847,volta,-7.71348510009454
1060.602,-1.0,2.2350620909605816e-08,0.5400000214576721,4.6235943074179886e-08,9,0.06000003218650818,volta,-7.650710407481936
1113.547,-1.0,1.300387339142617e-05,-2.4600000381469727,-9.538062073488618e-08,10,0.05999994277954146,volta,-4.8859272675420025
1114.564,-1.0,1.2695967598119752e-05,-2.400000095367432,-8.558917130585542e-08,10,0.05999994277954057,volta,-4.896334194631891
1115.548,-1.0,1.235340823768638e-05,-2.339999914169312,-7.536543478181555e-08,10,0.06000018119812012,volta,-4.908213206403116
1116.547,-1.0,1.195924232888501e-05,-2.2799999713897714,-6.618353154408396e-08,10,0.05999994277954057,volta,-4.922296333960282
1117.548,-1.0,1.1644709047686768e-05,-2.2200000286102286,-5.781718570574412e-08,10,0.05999994277954279,volta,-4.933871358186639
1119.326,-1.0,1.108431752072647e-05,-2.160000085830688,-4.872976688830022e-08,10,0.05999994277954057,volta,-4.955291041936696
1119.547,-1.0,1.049600814440055e-05,-2.099999904632568,-4.237670836459984e-08,10,0.06000018119812012,volta,-4.978975840976528
1120.549,-1.0,9.880841389531268e-06,-2.039999961853027,-3.6198066766246484e-08,10,0.059999942779541016,volta,-5.005206072085238
1121.584,-1.0,9.32618513616035e-06,-1.980000019073486,-2.9428495196270887e-08,10,0.059999942779540794,volta,-5.030295967520302
1122.548,-1.0,8.678020094521342e-06,-1.919999957084656,-2.360442863391654e-08,10,0.06000006198883012,volta,-5.061579348568453
1123.547,-1.0,7.98962537373882e-06,-1.8600000143051152,-1.8313503602485074e-08,10,0.059999942779540794,volta,-5.097473583881544
1124.549,-1.0,7.2815951170923646e-06,-1.799999952316284,-1.340239030866996e-08,10,0.06000006198883123,volta,-5.137773473067708
1125.546,-1.0,6.548578767251456e-06,-1.7400000095367427,-9.068238604470482e-09,10,0.05999994277954124,volta,-5.183852944361529
1126.546,-1.0,5.805834462080384e-06,-1.679999947547913,-5.85168624667176e-09,10,0.06000006198882968,volta,-5.236135351079256
1127.613,-1.0,5.069790859124623e-06,-1.620000004768372,-1.8705963444887167e-09,10,0.059999942779541016,volta,-5.295009955972688
1128.546,-1.0,4.356740646471735e-06,-1.559999942779541,9.951830470811272e-10,10,0.06000006198883101,volta,-5.3608382925220575
1129.547,-1.0,3.683701606860268e-06,-1.5,3.4959317662952563e-09,10,0.059999942779541016,volta,-5.4337155564726185
1130.547,-1.0,3.06900733448856e-06,-1.440000057220459,5.667495805994348e-09,10,0.059999942779541016,volta,-5.513002073665244
1131.547,-1.0,2.520444240872166e-06,-1.379999995231628,7.594418427459004e-09,10,0.06000006198883101,volta,-5.598522905902638
1132.547,-1.0,2.044651409960352e-06,-1.320000052452087,9.326076799709425e-09,10,0.059999942779541016,volta,-5.689380723664042
1133.549,-1.0,1.643340510781854e-06,-1.2599999904632573,1.111036596057602e-08,10,0.06000006198882968,volta,-5.784272438615163
1134.547,-1.0,1.310346078753355e-06,-1.200000047683716,1.289292583805945e-08,10,0.05999994277954124,volta,-5.882613986601432
1135.548,-1.0,1.04090804597945e-06,-1.139999985694885,1.485532497014219e-08,10,0.06000006198883101,volta,-5.9825876344544975
1136.548,-1.0,7.511287662964605e-07,-1.080000042915344,1.211456090999263e-08,10,0.059999942779541016,volta,-6.124285605341601
1138.809,-1.0,6.247444161999738e-07,-1.019999980926514,1.721489439887591e-08,10,0.06000006198883012,volta,-6.204297616793151
1139.548,-1.0,4.973834961674585e-07,-0.959999978542328,2.031037915628531e-08,10,0.0600000023841859,volta,-6.303308629283847
1140.549,-1.0,3.9478052826780196e-07,-0.8999999761581422,2.323912440260756e-08,10,0.06000000238418579,volta,-6.403644276150304
1141.549,-1.0,3.1182361226456123e-07,-0.8399999737739563,2.604675408690582e-08,10,0.0600000023841859,volta,-6.50609100175803
1142.548,-1.0,2.442054665152682e-07,-0.7799999713897705,2.837988155590665e-08,10,0.06000000238418579,volta,-6.612244618643207
1143.613,-1.0,1.890534093718088e-07,-0.7200000286102295,3.112969437779611e-08,10,0.059999942779541016,volta,-6.723415486204053
1144.547,-1.0,1.445546189415836e-07,-0.6600000262260437,3.340805676543823e-08,10,0.06000000238418579,volta,-6.839968026796552
1145.546,-1.0,1.0875213263261681e-07,-0.6000000238418579,3.55267530949277e-08,10,0.06000000238418579,volta,-6.963562217761868
1146.546,-1.0,7.782794142485726e-08,-0.5400000214576721,3.7352442916471766e-08,10,0.06000000238418579,volta,-7.108864456633956
1147.565,-1.0,5.794404955850041e-08,-0.47999998927116394,3.922039226722518e-08,10,0.06000003218650818,volta,-7.236991156362945
1148.548,-1.0,4.0786062527331524e-08,-0.4199999868869781,4.071216608281247e-08,10,0.060000002384185847,volta,-7.389488219301499
1149.547,-1.0,2.795032294500288e-08,-0.3600000143051147,4.186986757304112e-08,10,0.0599999725818634,volta,-7.5536131698018
1150.549,-1.0,1.8971395121525354e-08,-0.300000011920929,4.2784261466977114e-08,10,0.06000000238418568,volta,-7.721900730719068
1151.548,-1.0,1.320376430413717e-08,-0.239999994635582,4.3551409589781536e-08,10,0.06000001728534701,volta,-7.879302236714207
1152.547,-1.0,1.0028421648655688e-08,-0.1800000071525574,4.4266379006785435e-08,10,0.0599999874830246,volta,-7.998767414259619
1153.548,-1.0,8.692419228850666e-09,-0.119999997317791,4.501298889181271e-08,10,0.0600000098347664,volta,-8.06085933614973
1154.548,-1.0,8.533858952830542e-09,-0.059999998658895486,4.579858980946482e-08,10,0.05999999865889551,volta,-8.068854539413618
1155.548,-1.0,8.998561007445003e-09,0.0,4.650459217714342e-08,10,0.059999998658895486,volta,-8.045826934615365
1156.548,-1.0,9.44234113120501e-09,0.059999998658895486,4.306229328676636e-08,10,0.059999998658895486,volta,-8.024920313508268
1158.435,-1.0,1.0390377447322408e-08,0.119999997317791,4.321627500303293e-08,10,0.05999999865889551,volta,-7.98336867570443
1159.614,-1.0,1.140280936340332e-08,0.1800000071525574,4.423475274961675e-08,10,0.0600000098347664,volta,-7.942988136320404
1160.549,-1.0,1.250746262115854e-08,0.239999994635582,4.439817757884157e-08,10,0.0599999874830246,volta,-7.902830786341722
1161.546,-1.0,1.377244007727541e-08,0.300000011920929,4.4263124721055647e-08,10,0.06000001728534701,volta,-7.860989108529173
1162.547,-1.0,1.532117188673965e-08,0.3600000143051147,4.434692968402487e-08,10,0.06000000238418568,volta,-7.814708015089845
1163.546,-1.0,1.723610232318151e-08,0.4199999868869781,4.489695015763573e-08,10,0.0599999725818634,volta,-7.763560936360115
1164.547,-1.0,1.963886120392999e-08,0.47999998927116394,4.60433859927889e-08,10,0.060000002384185847,volta,-7.706883699196132
1165.548,-1.0,2.2596896798177113e-08,0.5400000214576721,4.7831285598931566e-08,10,0.06000003218650818,volta,-7.6459511978421055
1218.548,-1.0,1.318188878940418e-05,-2.4600000381469727,-9.52109076024499e-08,11,0.05999994277954146,volta,-4.880022356658206
1219.565,-1.0,1.289143528993009e-05,-2.400000095367432,-8.52939407991471e-08,11,0.05999994277954057,volta,-4.889698727037981
1220.548,-1.0,1.2553631677292292e-05,-2.339999914169312,-7.507523491767641e-08,11,0.06000018119812012,volta,-4.901230617669226
1221.547,-1.0,1.216174314322416e-05,-2.2799999713897714,-6.591690748791734e-08,11,0.05999994277954057,volta,-4.915004173153109
1222.547,-1.0,1.171302756119985e-05,-2.2200000286102286,-5.801757652079687e-08,11,0.05999994277954279,volta,-4.931330834801446
1223.613,-1.0,1.121803506975994e-05,-2.160000085830688,-4.976363143782692e-08,11,0.05999994277954057,volta,-4.950083206635344
1224.547,-1.0,1.067966240952956e-05,-2.099999904632568,-4.2527258159452686e-08,11,0.06000018119812012,volta,-4.971442475396947
1225.548,-1.0,1.0099661267304332e-05,-2.039999961853027,-3.5736608339220766e-08,11,0.059999942779541016,volta,-4.995693191782457
1226.548,-1.0,9.452866834180895e-06,-1.980000019073486,-2.9659450007102354e-08,11,0.059999942779540794,volta,-5.024436460120489
1227.565,-1.0,8.825145414448343e-06,-1.919999957084656,-2.355500505757391e-08,11,0.06000006198883012,volta,-5.054278129886631
1228.547,-1.0,8.130326932587195e-06,-1.8600000143051152,-1.82197688047836e-08,11,0.059999942779540794,volta,-5.0898919904251425
1229.548,-1.0,7.4057161327800705e-06,-1.799999952316284,-1.334279797760018e-08,11,0.06000006198883123,volta,-5.130432938833961
1230.546,-1.0,6.65890456730267e-06,-1.7400000095367427,-9.012055102175506e-09,11,0.05999994277954124,volta,-5.17659720919378
1231.546,-1.0,5.900135874981061e-06,-1.679999947547913,-5.210936127042487e-09,11,0.06000006198882968,volta,-5.229137986819715
1232.547,-1.0,5.154107839189237e-06,-1.620000004768372,-1.8252372946392366e-09,11,0.059999942779541016,volta,-5.287846498964225
1233.546,-1.0,4.425975021149497e-06,-1.559999942779541,1.025891260830747e-09,11,0.06000006198883101,volta,-5.353991041427186
1234.547,-1.0,3.7417696603370128e-06,-1.5,2.0103694264861356e-09,11,0.059999942779541016,volta,-5.426922950754654
1236.768,-1.0,3.147368261124939e-06,-1.440000057220459,5.169761063683608e-09,11,0.059999942779541016,volta,-5.502052439032288
1237.547,-1.0,2.5814663331402694e-06,-1.379999995231628,7.124400180913425e-09,11,0.06000006198883101,volta,-5.588133534543448
1238.549,-1.0,2.09537734008336e-06,-1.320000052452087,8.490216529821737e-09,11,0.059999942779541016,volta,-5.678737756965236
1239.614,-1.0,1.682971628724772e-06,-1.2599999904632573,1.080216183169114e-08,11,0.06000006198882968,volta,-5.773923205231623
1240.548,-1.0,1.342445557384053e-06,-1.200000047683716,1.2652683345493192e-08,11,0.05999994277954124,volta,-5.872103317998702
1241.547,-1.0,1.065728611138184e-06,-1.139999985694885,1.4632010270076988e-08,11,0.06000006198883101,volta,-5.9723533747567155
1242.547,-1.0,8.409442671108993e-07,-1.080000042915344,1.659160808742399e-08,11,0.059999942779541016,volta,-6.075232785757671
1243.564,-1.0,6.698137440253049e-07,-1.019999980926514,1.916592218265123e-08,11,0.06000006198883012,volta,-6.17404594534033
1244.548,-1.0,5.306947059580125e-07,-0.959999978542328,2.1765982793908727e-08,11,0.0600000023841859,volta,-6.2751552447329475
1245.547,-1.0,4.1992592514361604e-07,-0.8999999761581422,2.435606738515617e-08,11,0.06000000238418579,volta,-6.3768273123131145
1246.547,-1.0,3.3083892958529764e-07,-0.8399999737739563,2.693842660050905e-08,11,0.0600000023841859,volta,-6.480383392984888
1247.548,-1.0,2.585325376003312e-07,-0.7799999713897705,2.9434644943648888e-08,11,0.06000000238418579,volta,-6.587484791018708
1248.546,-1.0,2.000209065045055e-07,-0.7200000286102295,3.175513896280791e-08,11,0.059999942779541016,volta,-6.698924608810919
1249.547,-1.0,1.5281081289231222e-07,-0.6600000262260437,3.394818293145363e-08,11,0.06000000238418579,volta,-6.815845913997784
1250.546,-1.0,1.150308861497251e-07,-0.6000000238418579,3.600722564556236e-08,11,0.06000000238418579,volta,-6.939185534573139
1251.546,-1.0,8.231558723537091e-08,-0.5400000214576721,3.7803399521862964e-08,11,0.06000000238418579,volta,-7.084517919230749
1252.564,-1.0,6.142830955013778e-08,-0.47999998927116394,3.9639591165041566e-08,11,0.06000003218650818,volta,-7.211631435895618
1253.548,-1.0,4.326008706811991e-08,-0.4199999868869781,4.1103362491412554e-08,11,0.060000002384185847,volta,-7.3639126108061745
1254.548,-1.0,2.5180673546287842e-08,-0.3600000143051147,3.862739816895555e-08,11,0.0599999725818634,volta,-7.598932657328876
1256.415,-1.0,1.638104940582252e-08,-0.300000011920929,3.963749506397107e-08,11,0.06000000238418568,volta,-7.785658279830821
1257.548,-1.0,1.1646855035962741e-08,-0.239999994635582,4.092092709129247e-08,11,0.06000001728534701,volta,-7.933791329995679
1258.548,-1.0,9.161639447086143e-09,-0.1800000071525574,4.202662751140451e-08,11,0.0599999874830246,volta,-8.03802680372148
1259.548,-1.0,8.25728196929276e-09,-0.119999997317791,4.305423573214284e-08,11,0.0600000098347664,volta,-8.083162884882464
1260.548,-1.0,8.323800315679362e-09,-0.059999998658895486,4.404332543117562e-08,11,0.05999999865889551,volta,-8.079678346869683
1261.547,-1.0,8.901489323420718e-09,0.0,4.4940257737380314e-08,11,0.059999998658895486,volta,-8.050537324722352
1262.548,-1.0,9.676957013482479e-09,0.059999998658895486,4.5745135679453603e-08,11,0.059999998658895486,volta,-8.014261188147902
1263.547,-1.0,1.0535216254936592e-08,0.119999997317791,4.631592176451704e-08,11,0.05999999865889551,volta,-7.977356545261223
1264.548,-1.0,1.145914829692174e-08,0.1800000071525574,4.655823815369331e-08,11,0.0600000098347664,volta,-7.940847660177776
1265.548,-1.0,1.2496614409940321e-08,0.239999994635582,4.642294726409091e-08,11,0.0599999874830246,volta,-7.903207630370826
1266.546,-1.0,1.373631963730304e-08,0.300000011920929,4.598543767997398e-08,11,0.06000001728534701,volta,-7.862129611913694
1267.547,-1.0,1.523712889195394e-08,0.3600000143051147,4.5716252117244955e-08,11,0.06000000238418568,volta,-7.8170968587083784
1268.546,-1.0,1.713114983203923e-08,0.4199999868869781,4.5953811422805295e-08,11,0.0599999725818634,volta,-7.766213486482778
1269.547,-1.0,1.949827677094618e-08,0.47999998927116394,4.663164787643836e-08,11,0.060000002384185847,volta,-7.710003769249734
1270.566,-1.0,2.244913588356212e-08,0.5400000214576721,4.808465448036259e-08,11,0.06000003218650818,volta,-7.648800371285303
1324.548,-1.0,1.328091548202792e-05,-2.4600000381469727,-9.5131014177241e-08,12,0.05999994277954146,volta,-4.876771987084766
1325.565,-1.0,1.297796916333027e-05,-2.400000095367432,-8.532004613925891e-08,12,0.05999994277954057,volta,-4.886793262093694
1326.548,-1.0,1.263830654352205e-05,-2.339999914169312,-7.511414423788666e-08,12,0.06000018119812012,volta,-4.8983111149836205
1327.547,-1.0,1.225208052346716e-05,-2.2799999713897714,-6.586158463051106e-08,12,0.05999994277954057,volta,-4.911790157573714
1328.547,-1.0,1.181039806397166e-05,-2.2200000286102286,-5.747664033606271e-08,12,0.05999994277954279,volta,-4.927735464446355
1329.548,-1.0,1.132198576669907e-05,-2.160000085830688,-4.964870115031772e-08,12,0.05999994277954057,volta,-4.94607739541927
1330.548,-1.0,1.0785579434013932e-05,-2.099999904632568,-4.2366707475594005e-08,12,0.06000018119812012,volta,-4.967156518318952
1331.547,-1.0,1.020334912027465e-05,-2.039999961853027,-3.561409656072101e-08,12,0.059999942779541016,volta,-4.991257253167784
1332.548,-1.0,9.666633559390903e-06,-1.980000019073486,-3.063516729184812e-08,12,0.059999942779540794,volta,-5.014724744234341
1334.72,-1.0,9.049364962265827e-06,-1.919999957084656,-2.3641753443826016e-08,12,0.06000006198883012,volta,-5.043381896271084
1335.546,-1.0,8.323096153617371e-06,-1.8600000143051152,-1.8290091219341775e-08,12,0.059999942779540794,volta,-5.079715088096329
1336.549,-1.0,7.577593351015821e-06,-1.799999952316284,-1.332030308276444e-08,12,0.06000006198883123,volta,-5.120468704702165
1337.546,-1.0,6.810126251366455e-06,-1.7400000095367427,-8.956539510052151e-09,12,0.05999994277954124,volta,-5.166844836726931
1338.546,-1.0,6.033305908204056e-06,-1.679999947547913,-5.125248669912708e-09,12,0.06000006198882968,volta,-5.219444653984629
1339.547,-1.0,5.268282620818353e-06,-1.620000004768372,-1.7508030580870577e-09,12,0.059999942779541016,volta,-5.278330935044808
1340.547,-1.0,4.525748408923391e-06,-1.559999942779541,1.1186123138884339e-09,12,0.06000006198883101,volta,-5.344309592593681
1341.548,-1.0,3.82968164558406e-06,-1.5,3.614270660534657e-09,12,0.059999942779541016,volta,-5.416837326635191
