Time (s)	VDS	IDS	VG	IGS
2.2609969999999998E+3	-1.0000000000000000E+0	-9.3512508101412095E-6	-1.9199999570846560E+0	-8.4274915934656746E-8
2.2619969999999998E+3	-1.0000000000000000E+0	-9.9333310572546907E-6	-1.9800000190734861E+0	-9.0896676852025848E-8
2.2629980000000000E+3	-1.0000000000000000E+0	-1.0519039278733541E-5	-2.0399999618530269E+0	-9.7375988161729765E-8
2.2640149999999999E+3	-1.0000000000000000E+0	-1.1059248208766800E-5	-2.0999999046325679E+0	-1.0662662930371880E-7
2.2650149999999999E+3	-1.0000000000000000E+0	-1.1612462913035420E-5	-2.1600000858306880E+0	-1.1291741941477079E-7
2.2659969999999998E+3	-1.0000000000000000E+0	-1.2164461622887760E-5	-2.2200000286102290E+0	-1.2117004644096599E-7
2.2669969999999998E+3	-1.0000000000000000E+0	-1.2697255442617459E-5	-2.2799999713897710E+0	-1.3005197274651439E-7
2.2679960000000001E+3	-1.0000000000000000E+0	-1.3227105227997530E-5	-2.3399999141693120E+0	-1.3865827952486140E-7
2.2690639999999998E+3	-1.0000000000000000E+0	-1.3726758879784031E-5	-2.4000000953674321E+0	-1.4960730254642840E-7
2.2699969999999998E+3	-1.0000000000000000E+0	-1.4203047612681980E-5	-2.4600000381469731E+0	-1.6060948837548489E-7
2.2709969999999998E+3	-1.0000000000000000E+0	-1.4651835044787729E-5	-2.5199999809265141E+0	-1.7208051872330540E-7
2.2719969999999998E+3	-1.0000000000000000E+0	-1.4707731679663990E-5	-2.4600000381469731E+0	-1.4739978837496889E-7
2.2729969999999998E+3	-1.0000000000000000E+0	-1.4585852113668810E-5	-2.4000000953674321E+0	-1.3108814300721861E-7
2.2739980000000000E+3	-1.0000000000000000E+0	-1.4374494639923799E-5	-2.3399999141693120E+0	-1.1727118476301260E-7
2.2749980000000000E+3	-1.0000000000000000E+0	-1.4085268958297091E-5	-2.2799999713897710E+0	-1.0632753344452790E-7
2.2767770000000000E+3	-1.0000000000000000E+0	-1.3708459846384359E-5	-2.2200000286102290E+0	-9.0762235060992679E-8
2.2770149999999999E+3	-1.0000000000000000E+0	-1.3252424651000180E-5	-2.1600000858306880E+0	-8.2802095846545853E-8
2.2780000000000000E+3	-1.0000000000000000E+0	-1.2782060366589579E-5	-2.0999999046325679E+0	-7.2660050420836342E-8
2.2789969999999998E+3	-1.0000000000000000E+0	-1.2267792044440279E-5	-2.0399999618530269E+0	-6.3003454897625488E-8
2.2799980000000000E+3	-1.0000000000000000E+0	-1.1722195267793721E-5	-1.9800000190734861E+0	-5.3674959588079218E-8
2.2809969999999998E+3	-1.0000000000000000E+0	-1.1141323739138899E-5	-1.9199999570846560E+0	-4.4765531725943219E-8
2.2819980000000000E+3	-1.0000000000000000E+0	-1.0532688975217750E-5	-1.8600000143051150E+0	-3.6178995799218683E-8
2.2829980000000000E+3	-1.0000000000000000E+0	-9.8665495897876099E-6	-1.7999999523162840E+0	-2.8497172621655409E-8
2.2840149999999999E+3	-1.0000000000000000E+0	-9.2300797405187041E-6	-1.7400000095367429E+0	-2.1484291679030321E-8
2.2850650000000001E+3	-1.0000000000000000E+0	-8.5278843471314758E-6	-1.6799999475479130E+0	-1.3287198896705380E-8
2.2859960000000001E+3	-1.0000000000000000E+0	-7.7910290201543830E-6	-1.6200000047683720E+0	-6.9552661408067706E-9
2.2869969999999998E+3	-1.0000000000000000E+0	-7.0202349888859317E-6	-1.5599999427795410E+0	-1.3644337881757449E-9
2.2879960000000001E+3	-1.0000000000000000E+0	-6.2144586081558373E-6	-1.5000000000000000E+0	3.1980276204990328E-9
2.2889969999999998E+3	-1.0000000000000000E+0	-5.3984831538400613E-6	-1.4400000572204590E+0	6.9539192182332954E-9
2.2899969999999998E+3	-1.0000000000000000E+0	-4.6010422920517158E-6	-1.3799999952316280E+0	9.9919201801412782E-9
2.2909980000000000E+3	-1.0000000000000000E+0	-3.8551756915694568E-6	-1.3200000524520870E+0	1.2612187738625380E-8
2.2919980000000000E+3	-1.0000000000000000E+0	-3.1885313092061551E-6	-1.2599999904632571E+0	1.5148293286415541E-8
2.2929980000000000E+3	-1.0000000000000000E+0	-2.6084053388331090E-6	-1.2000000476837160E+0	1.7826867093617690E-8
2.2939980000000000E+3	-1.0000000000000000E+0	-1.9088970475422680E-6	-1.1399999856948850E+0	1.2437427088229919E-8
2.2962420000000002E+3	-1.0000000000000000E+0	-1.6233610722338201E-6	-1.0800000429153440E+0	2.0744693074448151E-8
2.2969969999999998E+3	-1.0000000000000000E+0	-1.3027226941630941E-6	-1.0199999809265139E+0	2.4885213889547231E-8
2.2979989999999998E+3	-1.0000000000000000E+0	-1.0399222674095650E-6	-9.5999997854232788E-1	2.9161846271108519E-8
2.2989980000000000E+3	-1.0000000000000000E+0	-8.1958546616078820E-7	-8.9999997615814209E-1	3.2814131856184758E-8
2.3000149999999999E+3	-1.0000000000000000E+0	-6.4212559891529963E-7	-8.3999997377395630E-1	3.6004127679234437E-8
2.3010650000000001E+3	-1.0000000000000000E+0	-4.9039294935937505E-7	-7.7999997138977051E-1	3.9439346011249647E-8
2.3019980000000000E+3	-1.0000000000000000E+0	-3.6497974065241579E-7	-7.2000002861022949E-1	4.1536914352491288E-8
2.3029980000000000E+3	-1.0000000000000000E+0	-2.6381445650258678E-7	-6.6000002622604370E-1	4.2927958077143557E-8
2.3039960000000001E+3	-1.0000000000000000E+0	-1.8363380149821751E-7	-6.0000002384185791E-1	4.3277179173628610E-8
2.3049969999999998E+3	-1.0000000000000000E+0	-1.2249195435742879E-7	-5.4000002145767212E-1	4.2802547284281900E-8
2.3059960000000001E+3	-1.0000000000000000E+0	-7.5478801875306089E-8	-4.7999998927116388E-1	4.1353203528160520E-8
2.3070180000000000E+3	-1.0000000000000000E+0	-4.8580133693576499E-8	-4.1999998688697809E-1	4.0886654062433081E-8
2.3079969999999998E+3	-1.0000000000000000E+0	-3.0540217466068498E-8	-3.6000001430511469E-1	4.0666474632189420E-8
2.3089980000000000E+3	-1.0000000000000000E+0	-2.0733464722866302E-8	-3.0000001192092901E-1	4.1413461104866662E-8
2.3099969999999998E+3	-1.0000000000000000E+0	-1.6139638958634350E-8	-2.3999999463558200E-1	4.2549633150201771E-8
2.3109980000000000E+3	-1.0000000000000000E+0	-1.4698398054235890E-8	-1.8000000715255740E-1	4.3688739737035582E-8
2.3119969999999998E+3	-1.0000000000000000E+0	-1.5047644907895119E-8	-1.1999999731779100E-1	4.4513310371030457E-8
2.3129980000000000E+3	-1.0000000000000000E+0	-1.6293752125307040E-8	-5.9999998658895493E-2	4.5056058439740809E-8
2.3139969999999998E+3	-1.0000000000000000E+0	-1.7136109420334830E-8	0.0000000000000000E+0	4.0530288458739960E-8
2.3159229999999998E+3	-1.0000000000000000E+0	-1.8770682785884670E-8	5.9999998658895493E-2	4.1774239178948853E-8
2.3170650000000001E+3	-1.0000000000000000E+0	-2.0523405197536700E-8	1.1999999731779100E-1	4.4322025161136480E-8
2.3179989999999998E+3	-1.0000000000000000E+0	-2.2554635492610942E-8	1.8000000715255740E-1	4.6073555637349273E-8
2.3189980000000000E+3	-1.0000000000000000E+0	-2.4898051620425580E-8	2.3999999463558200E-1	4.7877144027097529E-8
2.3199969999999998E+3	-1.0000000000000000E+0	-2.7675795877257769E-8	3.0000001192092901E-1	5.0004114626744922E-8
2.3209969999999998E+3	-1.0000000000000000E+0	-3.1247068932316317E-8	3.6000001430511469E-1	5.2315975551664451E-8
2.3219980000000000E+3	-1.0000000000000000E+0	-3.5529339470485872E-8	4.1999998688697809E-1	5.5181288871608558E-8
2.3229960000000001E+3	-1.0000000000000000E+0	-4.0655471877926168E-8	4.7999998927116388E-1	5.8549499470927912E-8
2.3239960000000001E+3	-1.0000000000000000E+0	-4.6667850028825342E-8	5.4000002145767212E-1	6.2443412218726735E-8
2.3249969999999998E+3	-1.0000000000000000E+0	-3.8259983625721361E-8	4.7999998927116388E-1	4.2618619744416719E-8
2.3259980000000000E+3	-1.0000000000000000E+0	-3.0705930242902468E-8	4.1999998688697809E-1	3.1270730005417142E-8
2.3269980000000000E+3	-1.0000000000000000E+0	-2.4481701998979591E-8	3.6000001430511469E-1	2.2821772915904151E-8
2.3279989999999998E+3	-1.0000000000000000E+0	-1.9405520745863211E-8	3.0000001192092901E-1	1.6224861454361420E-8
2.3289969999999998E+3	-1.0000000000000000E+0	-1.5442216394490060E-8	2.3999999463558200E-1	1.1018872037027450E-8
2.3299980000000000E+3	-1.0000000000000000E+0	-1.2278008831856370E-8	1.8000000715255740E-1	6.7893743960212296E-9
2.3309969999999998E+3	-1.0000000000000000E+0	-9.7678425348135533E-9	1.1999999731779100E-1	3.2752156542414919E-9
2.3319980000000000E+3	-1.0000000000000000E+0	-7.7230213335610642E-9	5.9999998658895493E-2	8.3651541249452066E-10
2.3330639999999998E+3	-1.0000000000000000E+0	-6.0329674589354454E-9	0.0000000000000000E+0	-2.5555015881195690E-9
2.3339980000000000E+3	-1.0000000000000000E+0	-4.8067572144816487E-9	-5.9999998658895493E-2	-4.2775751829537967E-9
2.3355259999999998E+3	-1.0000000000000000E+0	-3.1694888935618341E-9	-1.1999999731779100E-1	-8.6706881674558644E-9
2.3359969999999998E+3	-1.0000000000000000E+0	-2.3145556582448989E-9	-1.8000000715255740E-1	-1.0390305504870410E-8
2.3369989999999998E+3	-1.0000000000000000E+0	-1.5895604832394379E-9	-2.3999999463558200E-1	-1.2677288552254140E-8
2.3379969999999998E+3	-1.0000000000000000E+0	-8.8343621307274134E-10	-3.0000001192092901E-1	-1.4777660872766770E-8
2.3389960000000001E+3	-1.0000000000000000E+0	-6.9572925198713165E-10	-3.6000001430511469E-1	-1.6731119600876809E-8
2.3399969999999998E+3	-1.0000000000000000E+0	-7.4322226151224413E-10	-4.1999998688697809E-1	-1.8361150821988300E-8
2.3409969999999998E+3	-1.0000000000000000E+0	-1.2131333715359460E-9	-4.7999998927116388E-1	-1.9570707721072719E-8
2.3419969999999998E+3	-1.0000000000000000E+0	-2.9071449691997490E-9	-5.4000002145767212E-1	-2.0557964219847239E-8
2.3429969999999998E+3	-1.0000000000000000E+0	-6.2739728967642350E-9	-6.0000002384185791E-1	-2.1154761498110020E-8
2.3439980000000000E+3	-1.0000000000000000E+0	-1.3109469954031280E-8	-6.6000002622604370E-1	-2.1529174887291450E-8
2.3449980000000000E+3	-1.0000000000000000E+0	-2.6264084240779081E-8	-7.2000002861022949E-1	-2.1692992291377781E-8
2.3459980000000000E+3	-1.0000000000000000E+0	-5.1156259672779918E-8	-7.7999997138977051E-1	-2.1909201564085379E-8
2.3469989999999998E+3	-1.0000000000000000E+0	-9.4998839017534919E-8	-8.3999997377395630E-1	-2.2113765041353869E-8
2.3479969999999998E+3	-1.0000000000000000E+0	-1.7569279009421729E-7	-8.9999997615814209E-1	-2.1445071496373199E-8
2.3490819999999999E+3	-1.0000000000000000E+0	-2.8582084610206948E-7	-9.5999997854232788E-1	-2.3466039777986228E-8
2.3499980000000000E+3	-1.0000000000000000E+0	-4.6145819965204282E-7	-1.0199999809265139E+0	-2.4762428552094210E-8
2.3509969999999998E+3	-1.0000000000000000E+0	-7.1118535061032162E-7	-1.0800000429153440E+0	-2.6228439864439679E-8
2.3519980000000000E+3	-1.0000000000000000E+0	-1.0562181387285820E-6	-1.1399999856948850E+0	-2.7673710434328310E-8
2.3530149999999999E+3	-1.0000000000000000E+0	-1.5830682968953620E-6	-1.2000000476837160E+0	-2.7609980080001151E-8
2.3551280000000002E+3	-1.0000000000000000E+0	-2.0577751911332598E-6	-1.2599999904632571E+0	-3.2219517720477597E-8
2.3559960000000001E+3	-1.0000000000000000E+0	-2.6204204459645548E-6	-1.3200000524520870E+0	-3.6171865502865330E-8
2.3569980000000000E+3	-1.0000000000000000E+0	-3.2371401630371111E-6	-1.3799999952316280E+0	-4.0273381074484860E-8
2.3579969999999998E+3	-1.0000000000000000E+0	-3.9008878047752660E-6	-1.4400000572204590E+0	-4.4400273679912061E-8
2.3589960000000001E+3	-1.0000000000000000E+0	-4.6031209421926178E-6	-1.5000000000000000E+0	-4.8496879401227488E-8
2.3599980000000000E+3	-1.0000000000000000E+0	-5.3230355661071371E-6	-1.5599999427795410E+0	-5.2796639948837758E-8
2.3609980000000000E+3	-1.0000000000000000E+0	-6.0448764998000124E-6	-1.6200000047683720E+0	-5.7334720082735657E-8
2.3619980000000000E+3	-1.0000000000000000E+0	-6.7514856709749438E-6	-
1.6799999475479130E+0	-6.2172219372769177E-8
2.3629980000000000E+3	-1.0000000000000000E+0	-7.4588642746675760E-6	-1.7400000095367429E+0	-6.6722833480525878E-8
2.3640169999999998E+3	-1.0000000000000000E+0	-8.0930931289913133E-6	-1.7999999523162840E+0	-7.1914648458459851E-8
2.3650650000000001E+3	-1.0000000000000000E+0	-8.7252092271228321E-6	-1.8600000143051150E+0	-7.8771236644570308E-8
2.3659989999999998E+3	-1.0000000000000000E+0	-9.3325634225038812E-6	-1.9199999570846560E+0	-8.5042501041243667E-8
2.3669969999999998E+3	-1.0000000000000000E+0	-9.9262424555490725E-6	-1.9800000190734861E+0	-9.1479968489238672E-8
2.3679980000000000E+3	-1.0000000000000000E+0	-1.0514116183912851E-5	-2.0399999618530269E+0	-9.7874355731164541E-8
2.3690140000000001E+3	-1.0000000000000000E+0	-1.1066150364058560E-5	-2.0999999046325679E+0	-1.0694444085856960E-7
2.3700149999999999E+3	-1.0000000000000000E+0	-1.1632084351731459E-5	-2.1600000858306880E+0	-1.1311662007074121E-7
2.3709980000000000E+3	-1.0000000000000000E+0	-1.2188565051474139E-5	-2.2200000286102290E+0	-1.2117779135678569E-7
2.3719980000000000E+3	-1.0000000000000000E+0	-1.2733495168504310E-5	-2.2799999713897710E+0	-1.2984466479792900E-7
2.3729989999999998E+3	-1.0000000000000000E+0	-1.3424908502202020E-5	-2.3399999141693120E+0	-1.3641631824157230E-7
2.3747339999999999E+3	-1.0000000000000000E+0	-1.3752782251685859E-5	-2.4000000953674321E+0	-1.5091049476723131E-7
2.3749969999999998E+3	-1.0000000000000000E+0	-1.4243292753235440E-5	-2.4600000381469731E+0	-1.6071689401542239E-7
2.3760000000000000E+3	-1.0000000000000000E+0	-1.4699542589369230E-5	-2.5199999809265141E+0	-1.7218613379554881E-7
2.3769969999999998E+3	-1.0000000000000000E+0	-1.4751242815691510E-5	-2.4600000381469731E+0	-1.4754544963579969E-7
2.3779980000000000E+3	-1.0000000000000000E+0	-1.4634418221248779E-5	-2.4000000953674321E+0	-1.3114929231505809E-7
2.3789980000000000E+3	-1.0000000000000000E+0	-1.4432858733925970E-5	-2.3399999141693120E+0	-1.1717665415744699E-7
2.3799969999999998E+3	-1.0000000000000000E+0	-1.4138233382254841E-5	-2.2799999713897710E+0	-1.0550201068326710E-7
2.3810650000000001E+3	-1.0000000000000000E+0	-1.3774788385489961E-5	-2.2200000286102290E+0	-9.1423608239438181E-8
2.3820140000000001E+3	-1.0000000000000000E+0	-1.3347720596357250E-5	-2.1600000858306880E+0	-8.2309675519809389E-8
2.3829969999999998E+3	-1.0000000000000000E+0	-1.2869512829638550E-5	-2.0999999046325679E+0	-7.2177705590092955E-8
2.3839969999999998E+3	-1.0000000000000000E+0	-1.2343549315119161E-5	-2.0399999618530269E+0	-6.2548103585413628E-8
2.3849989999999998E+3	-1.0000000000000000E+0	-1.1787378753069790E-5	-1.9800000190734861E+0	-5.3275371669769811E-8
2.3859969999999998E+3	-1.0000000000000000E+0	-1.1193465979886240E-5	-1.9199999570846560E+0	-4.4368995588683901E-8
2.3869969999999998E+3	-1.0000000000000000E+0	-1.0573267900326750E-5	-1.8600000143051150E+0	-3.5877192772204580E-8
2.3879980000000000E+3	-1.0000000000000000E+0	-9.8940390671486966E-6	-1.7999999523162840E+0	-2.8219067971235748E-8
2.3890140000000001E+3	-1.0000000000000000E+0	-9.2442951427074149E-6	-1.7400000095367429E+0	-2.0208490880690991E-8
2.3899980000000000E+3	-1.0000000000000000E+0	-8.5350429799291305E-6	-1.6799999475479130E+0	-1.3212573257703751E-8
2.3909969999999998E+3	-1.0000000000000000E+0	-7.7880404205643572E-6	-1.6200000047683720E+0	-6.9504260125086148E-9
2.3919989999999998E+3	-1.0000000000000000E+0	-6.6405018515069969E-6	-1.5599999427795410E+0	-1.0199415534373200E-8
2.3942130000000002E+3	-1.0000000000000000E+0	-6.1992095652385606E-6	-1.5000000000000000E+0	1.9402623951947362E-9
2.3949969999999998E+3	-1.0000000000000000E+0	-5.3934654715703800E-6	-1.4400000572204590E+0	6.1543108387240863E-9
2.3959969999999998E+3	-1.0000000000000000E+0	-4.5953665903653018E-6	-1.3799999952316280E+0	8.1479551994334542E-9
2.3970650000000001E+3	-1.0000000000000000E+0	-3.8468897400889554E-6	-1.3200000524520870E+0	1.2052333353551600E-8
2.3979989999999998E+3	-1.0000000000000000E+0	-3.1785630199010480E-6	-1.2599999904632571E+0	1.4725792141234709E-8
2.3989969999999998E+3	-1.0000000000000000E+0	-2.5988590550696240E-6	-1.2000000476837160E+0	1.7404175878255049E-8
2.3999969999999998E+3	-1.0000000000000000E+0	-2.1078801637486322E-6	-1.1399999856948850E+0	2.0272887368832929E-8
2.4009969999999998E+3	-1.0000000000000000E+0	-1.6977882069113550E-6	-1.0800000429153440E+0	2.3476458110849311E-8
2.4019980000000000E+3	-1.0000000000000000E+0	-1.3598000805359330E-6	-1.0199999809265139E+0	2.6941956221548928E-8
2.4029980000000000E+3	-1.0000000000000000E+0	-1.0825705203387770E-6	-9.5999997854232788E-1	3.0697442809923807E-8
2.4039980000000000E+3	-1.0000000000000000E+0	-8.5164737129161949E-7	-8.9999997615814209E-1	3.4031106821430512E-8
2.4050149999999999E+3	-1.0000000000000000E+0	-6.6674687104750774E-7	-8.3999997377395630E-1	3.7638294259068061E-8
2.4059980000000000E+3	-1.0000000000000000E+0	-5.0957737585122231E-7	-7.7999997138977051E-1	4.0324021455262482E-8
2.4069980000000000E+3	-1.0000000000000000E+0	-3.7989593693055213E-7	-7.2000002861022949E-1	4.2370391639678928E-8
2.4079960000000001E+3	-1.0000000000000000E+0	-2.7502738930706983E-7	-6.6000002622604370E-1	4.3654942771809153E-8
2.4089960000000001E+3	-1.0000000000000000E+0	-1.9182658661520691E-7	-6.0000002384185791E-1	4.3980740827009867E-8
2.4099980000000000E+3	-1.0000000000000000E+0	-1.2817191930025731E-7	-5.4000002145767212E-1	4.3482518918835922E-8
2.4109980000000000E+3	-1.0000000000000000E+0	-7.9174206746301934E-8	-4.7999998927116388E-1	4.2051471638160358E-8
2.4120149999999999E+3	-1.0000000000000000E+0	-3.9338793555998557E-8	-4.1999998688697809E-1	3.4588040875860322E-8
2.4139589999999998E+3	-1.0000000000000000E+0	-2.4848615609585071E-8	-3.6000001430511469E-1	3.6420679805360123E-8
2.4149980000000000E+3	-1.0000000000000000E+0	-1.7750144465367160E-8	-3.0000001192092901E-1	3.8363314303069267E-8
2.4159989999999998E+3	-1.0000000000000000E+0	-1.4639067735799930E-8	-2.3999999463558200E-1	4.0209961582604592E-8
2.4169989999999998E+3	-1.0000000000000000E+0	-1.3991069636176689E-8	-1.8000000715255740E-1	4.1763748015455349E-8
2.4179989999999998E+3	-1.0000000000000000E+0	-1.4741444509525080E-8	-1.1999999731779100E-1	4.2989935167270232E-8
2.4189969999999998E+3	-1.0000000000000000E+0	-1.6128540281101781E-8	-5.9999998658895493E-2	4.3768011437350651E-8
2.4199980000000000E+3	-1.0000000000000000E+0	-1.7655754191991949E-8	0.0000000000000000E+0	4.4600142246054020E-8
2.4209980000000000E+3	-1.0000000000000000E+0	-1.9198322931401890E-8	5.9999998658895493E-2	4.5609439780491812E-8
2.4219980000000000E+3	-1.0000000000000000E+0	-2.0848727189104469E-8	1.1999999731779100E-1	4.6664084152325813E-8
2.4229989999999998E+3	-1.0000000000000000E+0	-2.2766233342963460E-8	1.8000000715255740E-1	4.7876440589789133E-8
2.4239980000000000E+3	-1.0000000000000000E+0	-2.5080073129402081E-8	2.3999999463558200E-1	4.9295675097482672E-8
2.4249980000000000E+3	-1.0000000000000000E+0	-2.7981615247085759E-8	3.0000001192092901E-1	5.1110458088032828E-8
2.4259960000000001E+3	-1.0000000000000000E+0	-3.1415080314900479E-8	3.6000001430511469E-1	5.3211163475452849E-8
2.4269980000000000E+3	-1.0000000000000000E+0	-3.5732281133959993E-8	4.1999998688697809E-1	5.5857764635902640E-8
2.4279960000000001E+3	-1.0000000000000000E+0	-4.0913750609661292E-8	4.7999998927116388E-1	5.8393943902501632E-8
2.4290619999999999E+3	-1.0000000000000000E+0	-4.6840121115110378E-8	5.4000002145767212E-1	6.2826345015309925E-8
2.4299980000000000E+3	-1.0000000000000000E+0	-3.8472737884376329E-8	4.7999998927116388E-1	4.2844821024345947E-8
2.4309980000000000E+3	-1.0000000000000000E+0	-3.0870079825717773E-8	4.1999998688697809E-1	3.1444013615100630E-8
2.4319989999999998E+3	-1.0000000000000000E+0	-2.4318719482607779E-8	3.6000001430511469E-1	2.2703970259385638E-8
2.4334949999999999E+3	-1.0000000000000000E+0	-1.9379795546115019E-8	3.0000001192092901E-1	1.5476846471074171E-8
2.4339989999999998E+3	-1.0000000000000000E+0	-1.5422941146425731E-8	2.3999999463558200E-1	1.0870969013865309E-8
2.4349989999999998E+3	-1.0000000000000000E+0	-1.2297225460145000E-8	1.8000000715255740E-1	6.7647936141668197E-9
2.4359989999999998E+3	-1.0000000000000000E+0	-9.7905754614657780E-9	1.1999999731779100E-1	3.2491207502260981E-9
2.4369980000000000E+3	-1.0000000000000000E+0	-7.9196693647531901E-9	5.9999998658895493E-2	5.0276516283531691E-10
2.4380169999999998E+3	-1.0000000000000000E+0	-6.0532450163464091E-9	0.0000000000000000E+0	-2.5765418687484498E-9
2.4389969999999998E+3	-1.0000000000000000E+0	-4.6299817313411040E-9	-5.9999998658895493E-2	-5.1719069027456044E-9
2.4399980000000000E+3	-1.0000000000000000E+0	-3.4212708222014498E-9	-1.1999999731779100E-1	-7.7228312633792484E-9
2.4409980000000000E+3	-1.0000000000000000E+0	-2.4399995357526900E-9	-1.8000000715255740E-1	-1.0140311701434260E-8
2.4419980000000000E+3	-1.0000000000000000E+0	-1.5565395639072219E-9	-2.3999999463558200E-1	-1.2513196701036121E-8
2.4429960000000001E+3	-1.0000000000000000E+0	-1.0527611005173301E-9	-3.0000001192092901E-1	-1.4707863371654639E-8
2.4439960000000001E+3	-1.0000000000000000E+0	-6.4251426401540357E-10	-3.6000001430511469E-1	-1.5896093330525222E-8
2.4450639999999998E+3	-1.0000000000000000E+0	-7.0337058399871921E-10	-4.1999998688697809E-1	-1.8343055074865330E-8
2.4459960000000001E+3	-1.0000000000000000E+0	-1.1869907279304929E-9	-4.7999998927116388E-1	-1.9563126230082158E-8
2.4469969999999998E+3	-1.0000000000000000E+0	-2.7386426459941049E-9	-5.4000002145767212E-1	-2.0555901869556689E-8
2.4479980000000000E+3	-1.0000000000000000E+0	-6.3467027189290093E-9	-6.0000002384185791E-1	-2.1224296986588339E-8
2.4489980000000000E+3	-1.0000000000000000E+0	-1.2607300092781770E-8	-6.6000002622604370E-1	-2.1527267080045931E-8
2.4499969999999998E+3	-1.0000000000000000E+0	-2.5597739039540098E-8	-7.2000002861022949E-1	-2.1728647325858219E-8
2.4509980000000000E+3	-1.0000000000000000E+0	-5.8043635675630867E-8	-7.7999997138977051E-1	-1.8313146554760351E-8
2.4531019999999999E+3	-1.0000000000000000E+0	-1.0546695961011210E-7	-8.3999997377395630E-1	-1.9663847439232999E-8
2.4540149999999999E+3	-1.0000000000000000E+0	-1.7720425660172620E-7	-8.9999997615814209E-1	-2.1027886987212699E-8
2.4549989999999998E+3	-1.0000000000000000E+0	-2.9468310458469199E-7	-9.5999997854232788E-1	-2.2268199728614491E-8
2.4559980000000000E+3	-1.0000000000000000E+0	-4.7005676151457010E-7	-1.0199999809265139E+0	-2.3801112192245452E-8
2.4569969999999998E+3	-1.0000000000000000E+0	-7.1957481395656942E-7	-1.0800000429153440E+0	-2.5447857154858869E-8
2.4579980000000000E+3	-1.0000000000000000E+0	-1.0630571978254011E-6	-1.1399999856948850E+0	-2.7006125336015430E-8
2.4590149999999999E+3	-1.0000000000000000E+0	-1.4717983276568700E-6	-1.2000000476837160E+0	-3.0200432377114339E-8
2.4599980000000000E+3	-1.0000000000000000E+0	-1.9722067463590069E-6	-1.2599999904632571E+0	-3.2430051533083322E-8
2.4610630000000001E+3	-1.0000000000000000E+0	-2.5406025088159372E-6	-1.3200000524520870E+0	-3.7125051477460147E-8
2.4619969999999998E+3	-1.0000000000000000E+0	-3.1676399885327560E-6	-1.3799999952316280E+0	-4.0948844315380477E-8
2.4629960000000001E+3	-1.0000000000000000E+0	-3.8465846046165098E-6	-1.4400000572204590E+0	-4.4880330563046300E-8
2.4639969999999998E+3	-1.0000000000000000E+0	-4.5582983148051426E-6	-1.5000000000000000E+0	-4.8888324499785092E-8
2.4649969999999998E+3	-1.0000000000000000E+0	-5.2894997679686640E-6	-1.5599999427795410E+0	-5.3080739803590398E-8
2.4659980000000000E+3	-1.0000000000000000E+0	-6.0217571444809437E-6	-1.6200000047683720E+0	-5.7484434989873989E-8
2.4669989999999998E+3	-1.0000000000000000E+0	-6.7417440732242540E-6	-1.6799999475479130E+0	-6.2319635674157325E-8
2.4679989999999998E+3	-1.0000000000000000E+0	-7.4349113674543332E-6	-1.7400000095367429E+0	-6.7532290870531142E-8
2.4689969999999998E+3	-1.0000000000000000E+0	-8.1017515185521916E-6	-1.7999999523162840E+0	-7.3047459636654821E-8
2.4699969999999998E+3	-1.0000000000000000E+0	-8.7436446847277694E-6	-1.8600000143051150E+0	-7.8890131760545046E-8
2.4709969999999998E+3	-1.0000000000000000E+0	-9.4615934358444065E-6	-1.9199999570846560E+0	-8.1614089708637038E-8
2.4727159999999999E+3	-1.0000000000000000E+0	-9.9247108664712869E-6	-1.9800000190734861E+0	-9.3255081878851342E-8
2.4729980000000000E+3	-1.0000000000000000E+0	-1.0555005246715149E-5	-2.0399999618530269E+0	-9.8335398490689840E-8
2.4740230000000001E+3	-1.0000000000000000E+0	-1.1105548765044659E-5	-2.0999999046325679E+0	-1.0744071232693390E-7
2.4750149999999999E+3	-1.0000000000000000E+0	-1.1672055734379679E-5	-2.1600000858306880E+0	-1.1340868155684800E-7
2.4759980000000000E+3	-1.0000000000000000E+0	-1.2234985661052630E-5	-2.2200000286102290E+0	-1.2062537280144170E-7
2.4770639999999998E+3	-1.0000000000000000E+0	-1.2787722880602809E-5	-2.2799999713897710E+0	-1.3014400224164999E-7
2.4779969999999998E+3	-1.0000000000000000E+0	-1.3321960068424231E-5	-2.3399999141693120E+0	-1.3941395593519701E-7
2.4789960000000001E+3	-1.0000000000000000E+0	-1.3843548003933391E-5	-2.4000000953674321E+0	-1.4926314406693561E-7
2.4799969999999998E+3	-1.0000000000000000E+0	-1.4333951185108161E-5	-2.4600000381469731E+0	-1.6005742509150880E-7
2.4809969999999998E+3	-1.0000000000000000E+0	-1.4797257790633010E-5	-2.5199999809265141E+0	-1.7154418685549899E-7
2.4819969999999998E+3	-1.0000000000000000E+0	-1.4858901522529781E-5	-2.4600000381469731E+0	-1.4671742576410909E-7
2.4829980000000000E+3	-1.0000000000000000E+0	-1.4750194168300370E-5	-2.4000000953674321E+0	-1.3030290801907540E-7
2.4839980000000000E+3	-1.0000000000000000E+0	-1.4547383216267921E-5	-2.3399999141693120E+0	-1.1626088536331740E-7
2.4849969999999998E+3	-1.0000000000000000E+0	-1.4259242561820431E-5	-2.2799999713897710E+0	-1.0402178673984960E-7
2.4859989999999998E+3	-1.0000000000000000E+0	-1.3881456652597990E-5	-2.2200000286102290E+0	-9.1058254270137695E-8
